"Grant ID","to","from","Amount","Recipient ID","Funder ID","Start year","End year"
"4522","State Voices","Arcus Foundation","70000","482","4505","Fri, 01 Jan 2010 00:00:00 -0500","Sat, 01 Jan 2011 00:00:00 -0500"
"4521","Michigan Roundtable for Diversity and Inclusion","Arcus Foundation","150000","353","4505","Fri, 01 Jan 2010 00:00:00 -0500","Sun, 01 Jan 2012 00:00:00 -0500"
"4520","KICK: The Agency for LGBT African-Americans ","Arcus Foundation","180000","3365","4505","Fri, 01 Jan 2010 00:00:00 -0500","Sun, 01 Jan 2012 00:00:00 -0500"
"4519","Michigan AIDS Coalition","Arcus Foundation","25000","4518","4505","Fri, 01 Jan 2010 00:00:00 -0500","Sat, 01 Jan 2011 00:00:00 -0500"
"4517","KICK: The Agency for LGBT African-Americans ","Arcus Foundation","15000","3365","4505","Fri, 01 Jan 2010 00:00:00 -0500","Sat, 01 Jan 2011 00:00:00 -0500"
"4516","Freedom Institute for Economic, Social Justice and Political Empowerment","Arcus Foundation","50000","232","4505","Fri, 01 Jan 2010 00:00:00 -0500","Sat, 01 Jan 2011 00:00:00 -0500"
"4515","Equality Michigan","Arcus Foundation","160000","205","4505","Fri, 01 Jan 2010 00:00:00 -0500","Sat, 01 Jan 2011 00:00:00 -0500"
"4514","Community Foundation for Southeast Michigan","Arcus Foundation","150000","111","4505","Fri, 01 Jan 2010 00:00:00 -0500","Sun, 01 Jan 2012 00:00:00 -0500"
"4513","Central United Methodist Church Community Development Corporation","Arcus Foundation","50000","84","4505","Fri, 01 Jan 2010 00:00:00 -0500","Sat, 01 Jan 2011 00:00:00 -0500"
"4512","American Civil Liberties Union Fund of Michigan","Arcus Foundation","323568","24","4505","Fri, 01 Jan 2010 00:00:00 -0500","Sat, 01 Jan 2011 00:00:00 -0500"
"4511","State Voices","Arcus Foundation","375000","482","4505","Sat, 01 Jan 2011 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"4510","Freedom Institute for Economic, Social Justice and Political Empowerment","Arcus Foundation","50000","232","4505","Sat, 01 Jan 2011 00:00:00 -0500","Sun, 01 Jan 2012 00:00:00 -0500"
"4509","American Civil Liberties Union Fund of Michigan","Arcus Foundation","900000","24","4505","Sat, 01 Jan 2011 00:00:00 -0500","Wed, 01 Jan 2014 00:00:00 -0500"
"4508","KICK: The Agency for LGBT African-Americans ","Arcus Foundation","115000","3365","4505","Sun, 01 Jan 2012 00:00:00 -0500","Fri, 01 Mar 2013 00:00:00 -0500"
"4507","American Civil Liberties Union Fund of Michigan","Arcus Foundation","90000","24","4505","Sun, 01 Jan 2012 00:00:00 -0500","Tue, 01 Jan 2013 00:00:00 -0500"
"4506","Ruth Ellis Center, Inc","Arcus Foundation","200000","441","4505","Wed, 01 Jan 2014 00:00:00 -0500","Thu, 01 Jan 2015 00:00:00 -0500"
"4504","Michigan Nonprofit Association (MNA)","Kresge Foundation","235500","349","308","Tue, 01 Jan 2013 00:00:00 -0500","Wed, 01 Jan 2014 00:00:00 -0500"
"4503","Midtown Detroit, Inc","Kresge Foundation","55000","364","308","Tue, 01 Jan 2013 00:00:00 -0500","Wed, 01 Jan 2014 00:00:00 -0500"
"4502","Midtown Detroit, Inc","Kresge Foundation","970000","364","308","Tue, 01 Jan 2013 00:00:00 -0500","Wed, 01 Jan 2014 00:00:00 -0500"
"4501","NCB Capital Impact","Kresge Foundation","900000","4500","308","Tue, 01 Jan 2013 00:00:00 -0500","Wed, 01 Jan 2014 00:00:00 -0500"
"4499","New Detroit, Inc","Kresge Foundation","100000","387","308","Tue, 01 Jan 2013 00:00:00 -0500","Wed, 01 Jan 2014 00:00:00 -0500"
"4498","Living Arts","National Endowment for the Arts ","30000","320","3843","Fri, 01 Jul 2011 00:00:00 -0400","Fri, 01 Jun 2012 00:00:00 -0400"
"4497","Detroit Housing Commission ","U.S. Department of Transportation (DOT)","30066","4124","4121","Sun, 01 Sep 2013 00:00:00 -0400","Fri, 01 Aug 2014 00:00:00 -0400"
"4496","Michigan State Treasurer ","U.S. Department of Transportation (DOT)","30164","4490","4121","Sat, 01 Jan 2011 00:00:00 -0500","Thu, 01 Dec 2011 00:00:00 -0500"
"4495","Michigan Department of Transportation ","U.S. Department of Transportation (DOT)","31300","4492","4121","Tue, 01 Nov 2011 00:00:00 -0400","Mon, 01 Oct 2012 00:00:00 -0400"
"4494","Michigan Department of Transportation ","U.S. Department of Transportation (DOT)","31649","4492","4121","Sun, 01 Jan 2012 00:00:00 -0500","Sat, 01 Dec 2012 00:00:00 -0500"
"4493","Michigan Department of Transportation ","U.S. Department of Transportation (DOT)","32288","4492","4121","Tue, 01 May 2012 00:00:00 -0400","Mon, 01 Apr 2013 00:00:00 -0400"
"4491","Michigan State Treasurer ","U.S. Department of Transportation (DOT)","32684","4490","4121","Fri, 01 Apr 2011 00:00:00 -0400","Thu, 01 Mar 2012 00:00:00 -0500"
"4489","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","33429","4124","564","Sat, 01 Dec 2012 00:00:00 -0500","Fri, 01 Nov 2013 00:00:00 -0400"
"4488","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","33626","4124","564","Fri, 01 Mar 2013 00:00:00 -0500","Sat, 01 Feb 2014 00:00:00 -0500"
"4487","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","33663","4124","564","Thu, 01 Aug 2013 00:00:00 -0400","Tue, 01 Jul 2014 00:00:00 -0400"
"4486","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","34280","4124","564","Tue, 01 Mar 2011 00:00:00 -0500","Wed, 01 Feb 2012 00:00:00 -0500"
"4485","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","34459","4124","564","Fri, 01 Mar 2013 00:00:00 -0500","Sat, 01 Feb 2014 00:00:00 -0500"
"4484","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","34497","4124","564","Thu, 01 Aug 2013 00:00:00 -0400","Tue, 01 Jul 2014 00:00:00 -0400"
"4483","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","34503","4124","564","Tue, 01 Mar 2011 00:00:00 -0500","Wed, 01 Feb 2012 00:00:00 -0500"
"4482","Arab Community Center for Economic and Social Services","National Endowment for the Arts ","35000","28","3843","Mon, 01 Aug 2011 00:00:00 -0400","Sun, 01 Jul 2012 00:00:00 -0400"
"4481","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","36781","4124","564","Sat, 01 Dec 2012 00:00:00 -0500","Fri, 01 Nov 2013 00:00:00 -0400"
"4480","Detroit Institute of Arts","National Foundation on the Arts and Humanities ","37225","157","4365","Sun, 01 Apr 2012 00:00:00 -0400","Fri, 01 Mar 2013 00:00:00 -0500"
"4479","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","37527","4124","564","Mon, 01 Apr 2013 00:00:00 -0400","Sat, 01 Mar 2014 00:00:00 -0500"
"4478","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","37527","4124","564","Mon, 01 Apr 2013 00:00:00 -0400","Sat, 01 Mar 2014 00:00:00 -0500"
"4476","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","37653","4124","564","Thu, 01 Dec 2011 00:00:00 -0500","Thu, 01 Nov 2012 00:00:00 -0400"
"4477","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","37653","4124","564","Thu, 01 Dec 2011 00:00:00 -0500","Thu, 01 Nov 2012 00:00:00 -0400"
"4475","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","37689","4124","564","Fri, 01 Mar 2013 00:00:00 -0500","Sat, 01 Feb 2014 00:00:00 -0500"
"4474","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","37730","4124","564","Thu, 01 Aug 2013 00:00:00 -0400","Tue, 01 Jul 2014 00:00:00 -0400"
"4473","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","38045","4124","564","Fri, 01 Feb 2013 00:00:00 -0500","Sat, 01 Mar 2014 00:00:00 -0500"
"4472","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","38862","4124","564","Wed, 01 May 2013 00:00:00 -0400","Tue, 01 Apr 2014 00:00:00 -0400"
"4471","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","38986","4124","564","Fri, 01 Feb 2013 00:00:00 -0500","Wed, 01 Jan 2014 00:00:00 -0500"
"4470","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","39027","4124","564","Tue, 01 Mar 2011 00:00:00 -0500","Wed, 01 Feb 2012 00:00:00 -0500"
"4469","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","39684","4124","564","Sun, 01 Sep 2013 00:00:00 -0400","Fri, 01 Aug 2014 00:00:00 -0400"
"4468","Wayne State University","U.S. Department of Health and Human Services  (DHHS)","40000","539","4187","Mon, 01 Aug 2011 00:00:00 -0400","Sun, 01 Jul 2012 00:00:00 -0400"
"4467","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","40990","4124","564","Fri, 01 Apr 2011 00:00:00 -0400","Thu, 01 Mar 2012 00:00:00 -0500"
"4466","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","41044","4124","564","Mon, 01 Apr 2013 00:00:00 -0400","Sat, 01 Mar 2014 00:00:00 -0500"
"4465","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","41842","4124","564","Fri, 01 Mar 2013 00:00:00 -0500","Sat, 01 Feb 2014 00:00:00 -0500"
"4464","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","42642","4124","564","Fri, 01 Feb 2013 00:00:00 -0500","Sat, 01 Mar 2014 00:00:00 -0500"
"4463","Detroit Midtown Micro-Enterprise Fund Corporation ","U.S. Small Business Administration (SBA)","43008","163","4460","Thu, 01 Aug 2013 00:00:00 -0400","Tue, 01 Jul 2014 00:00:00 -0400"
"4462","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","48425","4124","564","Thu, 01 Aug 2013 00:00:00 -0400","Tue, 01 Jul 2014 00:00:00 -0400"
"4461","Detroit Midtown Micro-Enterprise Fund Corporation ","U.S. Small Business Administration (SBA)","48660","163","4460","Tue, 01 Feb 2011 00:00:00 -0500","Wed, 01 Feb 2012 00:00:00 -0500"
"4459","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","48780","4124","564","Tue, 01 Feb 2011 00:00:00 -0500","Wed, 01 Feb 2012 00:00:00 -0500"
"4458","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","48962","4124","564","Sun, 01 Sep 2013 00:00:00 -0400","Fri, 01 Aug 2014 00:00:00 -0400"
"4457","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","49078","4124","564","Fri, 01 Mar 2013 00:00:00 -0500","Sat, 01 Feb 2014 00:00:00 -0500"
"4456","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","49132","4124","564","Thu, 01 Aug 2013 00:00:00 -0400","Tue, 01 Jul 2014 00:00:00 -0400"
"4455","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","49225","4124","564","Fri, 01 Mar 2013 00:00:00 -0500","Sat, 01 Feb 2014 00:00:00 -0500"
"4454","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","49278","4124","564","Thu, 01 Aug 2013 00:00:00 -0400","Tue, 01 Jul 2014 00:00:00 -0400"
"4453","City of Detroit","U.S. Department of Justice (DOJ)","49998","584","4133","Sun, 01 Sep 2013 00:00:00 -0400","Fri, 01 Aug 2014 00:00:00 -0400"
"4451","Detroit International Jazz Festival","National Endowment for the Arts ","50000","159","3843","Fri, 01 Jul 2011 00:00:00 -0400","Fri, 01 Jun 2012 00:00:00 -0400"
"4452","Detroit International Jazz Festival","National Endowment for the Arts ","50000","159","3843","Fri, 01 Jul 2011 00:00:00 -0400","Fri, 01 Jun 2012 00:00:00 -0400"
"4450","Greening of Detroit","U.S. Department of Agriculture (USDA)","50000","253","635","Fri, 01 Mar 2013 00:00:00 -0500","Sat, 01 Feb 2014 00:00:00 -0500"
"4449","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","50036","4124","564","Fri, 01 Apr 2011 00:00:00 -0400","Thu, 01 Mar 2012 00:00:00 -0500"
"4448","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","50473","4124","564","Sun, 01 Jan 2012 00:00:00 -0500","Sun, 01 Dec 2013 00:00:00 -0500"
"4447","City of Detroit","U.S. Department of Housing and Urban Development (HUD)","51075","584","564","Mon, 01 Oct 2012 00:00:00 -0400","Sun, 01 Sep 2013 00:00:00 -0400"
"4446","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","51205","4124","564","Sun, 01 Sep 2013 00:00:00 -0400","Fri, 01 Aug 2014 00:00:00 -0400"
"4444","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","51547","4124","564","Mon, 01 Apr 2013 00:00:00 -0400","Sat, 01 Mar 2014 00:00:00 -0500"
"4445","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","51547","4124","564","Mon, 01 Apr 2013 00:00:00 -0400","Sat, 01 Mar 2014 00:00:00 -0500"
"4443","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","52626","4124","564","Thu, 01 Dec 2011 00:00:00 -0500","Thu, 01 Nov 2012 00:00:00 -0400"
"4442","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","52679","4124","564","Mon, 01 Apr 2013 00:00:00 -0400","Sat, 01 Mar 2014 00:00:00 -0500"
"4441","Joy-Southfield Community Development Corporation","U.S. Department of Agriculture (USDA)","53114","294","635","Thu, 01 Sep 2011 00:00:00 -0400","Wed, 01 Aug 2012 00:00:00 -0400"
"4439","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","53553","4124","564","Wed, 01 Feb 2012 00:00:00 -0500","Fri, 01 Mar 2013 00:00:00 -0500"
"4440","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","53553","4124","564","Wed, 01 Feb 2012 00:00:00 -0500","Fri, 01 Mar 2013 00:00:00 -0500"
"4438","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","53607","4124","564","Mon, 01 Apr 2013 00:00:00 -0400","Sat, 01 Mar 2014 00:00:00 -0500"
"4437","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","54729","4124","564","Fri, 01 Feb 2013 00:00:00 -0500","Mon, 01 Dec 2014 00:00:00 -0500"
"4436","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","54870","4124","564","Sun, 01 Jan 2012 00:00:00 -0500","Sat, 01 Dec 2012 00:00:00 -0500"
"4435","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","55215","4124","564","Sat, 01 Dec 2012 00:00:00 -0500","Fri, 01 Nov 2013 00:00:00 -0400"
"4434","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","55950","4124","564","Fri, 01 Apr 2011 00:00:00 -0400","Thu, 01 Mar 2012 00:00:00 -0500"
"4433","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","56795","4124","564","Wed, 01 May 2013 00:00:00 -0400","Tue, 01 Apr 2014 00:00:00 -0400"
"4432","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","57703","4124","564","Thu, 01 Dec 2011 00:00:00 -0500","Thu, 01 Nov 2012 00:00:00 -0400"
"4431","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","57995","4124","564","Sun, 01 Sep 2013 00:00:00 -0400","Fri, 01 Aug 2014 00:00:00 -0400"
"4430","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","58189","4124","564","Fri, 01 Apr 2011 00:00:00 -0400","Tue, 01 May 2012 00:00:00 -0400"
"4429","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","59800","4124","564","Wed, 01 May 2013 00:00:00 -0400","Tue, 01 Apr 2014 00:00:00 -0400"
"4428","Detroit Symphony Orchestra","National Endowment for the Arts ","60000","176","3843","Tue, 01 May 2012 00:00:00 -0400","Mon, 01 Apr 2013 00:00:00 -0400"
"4427","Mosaic Youth Theatre of Detroit","National Endowment for the Arts ","60000","369","3843","Wed, 01 Jun 2011 00:00:00 -0400","Tue, 01 May 2012 00:00:00 -0400"
"4426","Mosaic Youth Theatre of Detroit","National Endowment for the Arts ","60000","369","3843","Fri, 01 Mar 2013 00:00:00 -0500","Sat, 01 Feb 2014 00:00:00 -0500"
"4425","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","61052","4124","564","Tue, 01 Mar 2011 00:00:00 -0500","Wed, 01 Feb 2012 00:00:00 -0500"
"4424","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","61064","4124","564","Sun, 01 Sep 2013 00:00:00 -0400","Fri, 01 Aug 2014 00:00:00 -0400"
"4423","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","62662","4124","564","Wed, 01 May 2013 00:00:00 -0400","Tue, 01 Apr 2014 00:00:00 -0400"
"4422","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","62818","4124","564","Fri, 01 Mar 2013 00:00:00 -0500","Sat, 01 Feb 2014 00:00:00 -0500"
"4421","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","62886","4124","564","Thu, 01 Aug 2013 00:00:00 -0400","Tue, 01 Jul 2014 00:00:00 -0400"
"4420","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","71454","4124","564","Fri, 01 Feb 2013 00:00:00 -0500","Sat, 01 Mar 2014 00:00:00 -0500"
"4419","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","68411","4124","564","Mon, 01 Apr 2013 00:00:00 -0400","Thu, 01 May 2014 00:00:00 -0400"
"4418","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","68561","4124","564","Fri, 01 Apr 2011 00:00:00 -0400","Tue, 01 May 2012 00:00:00 -0400"
"4417","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","68779","4124","564","Mon, 01 Apr 2013 00:00:00 -0400","Thu, 01 May 2014 00:00:00 -0400"
"4416","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","69000","4124","564","Mon, 01 Jul 2013 00:00:00 -0400","Sun, 01 Jun 2014 00:00:00 -0400"
"4415","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","69007","4124","564","Fri, 01 Apr 2011 00:00:00 -0400","Thu, 01 Mar 2012 00:00:00 -0500"
"4414","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","69572","4124","564","Tue, 01 Mar 2011 00:00:00 -0500","Sun, 01 Apr 2012 00:00:00 -0400"
"4413","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","69924","4124","564","Thu, 01 Aug 2013 00:00:00 -0400","Tue, 01 Jul 2014 00:00:00 -0400"
"4412","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","69988","4124","564","Thu, 01 Dec 2011 00:00:00 -0500","Thu, 01 Nov 2012 00:00:00 -0400"
"4411","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","71073","4124","564","Fri, 01 Feb 2013 00:00:00 -0500","Sat, 01 Mar 2014 00:00:00 -0500"
"4410","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","71454","4124","564","Fri, 01 Feb 2013 00:00:00 -0500","Sat, 01 Mar 2014 00:00:00 -0500"
"4409","Detroit Institute of Arts","National Endowment for the Arts ","75000","157","3843","Tue, 01 Mar 2011 00:00:00 -0500","Sun, 01 Jul 2012 00:00:00 -0400"
"4408","Detroit Housing Commission ","U.S. Department of Housing and Urban Development (HUD)","71712","4124","564","Mon, 01 Apr 2013 00:00:00 -0400","Sat, 01 Mar 2014 00:00:00 -0500"
"4407","Detroit Central City Community Mental Health, Inc","U.S. Department of Housing and Urban Development (HUD)","71754","135","564","Sun, 01 Jan 2012 00:00:00 -0500","Sat, 01 Dec 2012 00:00:00 -0500"
